Tanggal|KODE EFEK|Nama Saham|Haircut|Keterangan|Status
20260630|LION|LION METAL WORKS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LMAS|LIMAS INDONESIA MAKMUR Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LMPI|LANGGENG MAKMUR INDUSTRI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LMSH|LIONMESH PRIMA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPCK|LIPPO CIKARANG Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPGI|LIPPO GENERAL INSURANCE Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPIN|MULTI PRIMA SEJAHTERA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPKR|LIPPO KARAWACI Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPLI|STAR PACIFIC Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPPF|MATAHARI DEPARTMENT STORE Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LPPS|LENOX PASIFIK INVESTAMA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LRNA|EKA SARI LORENA TRANSPORT Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LSIP|PP LONDON SUMATRA INDONESIA Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LTLS|LAUTAN LUAS Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|LUCK|SENTRAL MITRA INFORMATIKA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MABA|MARGA ABHINAYA ABADI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAGP|MULTI AGRO GEMILANG PLANTATION Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAIN|MALINDO FEEDMILL Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAPA|MAP AKTIF ADIPERKASA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAPB|MAP BOGA ADIPERKASA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAPI|MITRA ADIPERKASA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MARI|MAHAKA RADIO INTEGRA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MARK|MARK DYNAMICS INDONESIA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MAYA|BANK MAYAPADA INTERNASIONAL Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MBAP|MITRABARA ADIPERDANA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MBSS|MITRABAHTERA SEGARA SEJATI Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MBTO|MARTINA BERTO Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MCAS|M CASH INTEGRASI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MCOR|BANK CHINA CONSTRUCTION BANK INDONESIA Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDIA|INTERMEDIA CAPITAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDKA|MERDEKA COPPER GOLD Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDKI|EMDEKI UTAMA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDLN|MODERNLAND REALTY Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MDRN|MODERN INTERNASIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MEDC|MEDCO ENERGI INTERNASIONAL Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MEGA|BANK MEGA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MERK|MERCK Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|META|NUSANTARA INFRASTRUCTURE Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MFMI|MULTIFILING MITRA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MGNA|MAGNA INVESTAMA MANDIRI Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MGRO|MAHKOTA GROUP Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MICE|MULTI INDOCITRA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MIDI|MIDI UTAMA INDONESIA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MIKA|MITRA KELUARGA KARYASEHAT Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MINA|SANURHASTA MITRA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MIRA|MITRA INTERNATIONAL RESOURCES Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MITI|MITRA INVESTINDO Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MKNT|MITRA KOMUNIKASI NUSANTARA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MKPI|METROPOLITAN KENTJANA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MLBI|MULTI BINTANG INDONESIA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MLIA|MULIA INDUSTRINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MLPL|MULTIPOLAR Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MLPT|MULTIPOLAR TECHNOLOGY Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MMLP|MEGA MANUNGGAL PROPERTY Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MNCN|MEDIA NUSANTARA CITRA Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MOLI|MADUSARI MURNI INDAH Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MPMX|MITRA PINASTHIKA MUSTIKA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MPOW|MEGAPOWER MAKMUR Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MPPA|MATAHARI PUTRA PRIMA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MPRO|MAHA PROPERTI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MRAT|MUSTIKA RATU Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MREI|MASKAPAI REASURANSI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MSIN|MNC DIGITAL ENTERTAINMENT Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MSKY|MNC SKY VISION Tbk|70|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTDL|METRODATA ELECTRONICS Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTFN|CAPITALINC INVESTMENT Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTLA|METROPOLITAN LAND Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTPS|META EPSI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTRA|MITRA PEMUDA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTSM|METRO REALTY Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MTWI|MALACCA TRUST WUWUNGAN INSURANCE Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MYOH|SAMINDO RESOURCES Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MYOR|MAYORA INDAH Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|MYTX|ASIA PACIFIC INVESTAMA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NASA|ANDALAN PERKASA ABADI  Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NATO|SURYA PERMATA ANDALAN Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NELY|PELAYARAN NELLY DWI PUTRI Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NFCX|NFC INDONESIA Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NICK|CHARNIC CAPITAL Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NIKL|PELAT TIMAH NUSANTARA Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NIRO|CITY RETAIL DEVELOPMENTS Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NISP|BANK OCBC NISP Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NOBU|BANK NATIONALNOBU Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NRCA|NUSA RAYA CIPTA Tbk|90|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NUSA|SINERGI MEGAH INTERNUSA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|NZIA|NUSANTARA ALMAZIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OASA|MAHARAKSA BIRU ENERGI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OCAP|ONIX CAPITAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OKAS|ANCORA INDONESIA RESOURCES Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OMRE|INDONESIA PRIMA PROPERTY Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|OPMS|OPTIMA PRIMA METAL SINERGI Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PADI|MINNA PADI INVESTAMA SEKURITAS Tbk|95|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PALM|PROVIDENT INVESTASI BERSAMA Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PAMG|BIMA SAKTI PERTIWI Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PANI|PANTAI INDAH KAPUK DUA Tbk|80|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PANR|PANORAMA SENTRAWISATA Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PANS|PANIN SEKURITAS Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PBID|PANCA BUDI IDAMAN Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PBRX|PAN BROTHERS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PBSA|PARAMITA BANGUN SARANA Tbk|65|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PCAR|PRIMA CAKRAWALA ABADI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PDES|DESTINASI TIRTA NUSANTARA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PEGE|PANCA GLOBAL KAPITAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PEHA|PHAPROS Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PGAS|PERUSAHAAN GAS NEGARA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PGJO|TOURINDO GUIDE INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PGLI|PEMBANGUNAN GRAHA LESTARI INDAH Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PICO|PELANGI INDAH CANINDO Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PJAA|PEMBANGUNAN JAYA ANCOL Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PKPK|PERDANA KARYA PERKASA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PLAS|POLARIS INVESTAMA TBK|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PLIN|PLAZA INDONESIA REALTY Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PMJS|PUTRA MANDIRI JEMBAR Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PNBN|BANK PAN INDONESIA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PNBS|BANK PANIN DUBAI SYARIAH Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PNIN|PANINVEST Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PNLF|PANIN FINANCIAL Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PNSE|PUDJIADI AND SONS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POLA|POOL ADVISTA FINANCE Tbk|75|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POLI|POLLUX HOTELS GROUP Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POLL|POLLUX PROPERTIES INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POLU|GOLDEN FLOWER Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POLY|ASIA PACIFIC FIBERS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POOL|POOL ADVISTA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PORT|NUSANTARA PELABUHAN HANDAL Tbk|95|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POSA|BLISS PROPERTI INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|POWR|CIKARANG LISTRINDO Tbk|10|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PPRE|PP PRESISI Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PPRO|PP Properti Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PRDA|PRODIA WIDYAHUSADA Tbk|25|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PRIM|ROYAL PRIMA Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PSAB|J RESOURCES ASIA PASIFIK Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PSDN|PRASIDHA ANEKA NIAGA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PSGO|PALMA SERASIH Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PSKT|RED PLANET INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PSSI|IMC PELITA LOGISTIK Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTBA|BUKIT ASAM Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTIS|INDO STRAITS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTPP|PP (PERSERO) Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTPW|PRATAMA WIDYA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTRO|PETROSEA Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTSN|SAT NUSAPERSADA Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PTSP|PIONEERINDO GOURMET INTERNATIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PUDP|PUDJIADI PRESTIGE Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PURA|PUTRA RAJAWALI KENCANA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PURE|TRINITAN METALS AND MINERALS Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PWON|PAKUWON JATI Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PYFA|PYRIDAM FARMA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|PZZA|SARIMELATI KENCANA Tbk|35|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RAJA|RUKUN RAHARJA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RALS|RAMAYANA LESTARI SENTOSA Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RANC|SUPRA BOGA LESTARI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RBMS|RISTIA BINTANG MAHKOTASEJATI Tbk|55|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RDTX|RODA VIVATEX Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|REAL|REPOWER ASIA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RELI|RELIANCE SEKURITAS INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RICY|RICKY PUTRA GLOBALINDO Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RIGS|RIG TENDERS INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RIMO|RIMO INTERNATIONAL LESTARI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RISE|JAYA SUKSES MAKMUR SENTOSA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RODA|PIKKO LAND DEVELOPMENT Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RONY|AESLER GRUP INTERNASIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|ROTI|NIPPON INDOSARI CORPINDO Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|RUIS|RADIANT UTAMA INTERINSCO Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SAFE|STEADY SAFE Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SAME|SARANA MEDITAMA METROPOLITAN Tbk|50|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SAMF|SARASWANTI ANUGERAH MAKMUR Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SAPX|SATRIA ANTARAN PRIMA Tbk|95|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SATU|KOTA SATU PROPERTI Tbk|40|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SBAT|SEJAHTERA BINTANG ABADI TEXTILE Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SCCO|SUPREME CABLE MANUFACTURING DAN COMMERCE Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SCMA|SURYA CITRA MEDIA Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SCPI|ORGANON PHARMA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SDMU|SIDOMULYO SELARAS Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SDPC|MILLENNIUM PHARMACON INTERNATIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SDRA|BANK WOORI SAUDARA INDONESIA 1906 Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SFAN|SURYA FAJAR CAPITAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SGRO|SAMPOERNA AGRO Tbk|45|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SHID|HOTEL SAHID JAYA INTERNATIONAL Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SHIP|SILLO MARITIME PERDANA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SIDO|INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk|15|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SILO|SILOAM INTERNATIONAL HOSPITALS Tbk|30|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SIMA|SIWANI MAKMUR Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SIMP|SALIM IVOMAS PRATAMA Tbk|20|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SINI|SINGARAJA PUTRA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SIPD|SREEYA SEWU INDONESIA Tbk|85|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SKBM|SEKAR BUMI Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SKLT|SEKAR LAUT Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SKRN|SUPERKRANE MITRA UTAMA Tbk|60|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
20260630|SKYB|NORTHCLIFF CITRANUSA INDONESIA Tbk|100|PENG-0256/KOMITE HC/KPEI/0626 tgl. 29 Juni 2026|Bulanan
